n_factors_true,n_factors_final,factor_match,n_true_items,n_weak_items,total_items,N,ratio,kmo_overall,meets_kmo_criterion,meets_ratio_criterion,precision,recall,n_iter
3,3,True,18,11,29,296,10.206896551724139,0.8659823225479759,True,True,1.0,0.9444444444444444,13
3,3,True,9,13,22,171,7.7727272727272725,0.5806679969718174,False,True,1.0,0.8888888888888888,15
3,3,True,15,8,23,235,10.217391304347826,0.8122042078232204,True,True,1.0,1.0,9
3,3,True,9,6,15,158,10.533333333333333,0.7104931508917693,True,True,1.0,1.0,7
2,2,True,10,7,17,150,8.823529411764707,0.7942348064728624,True,True,1.0,1.0,8
3,3,True,15,11,26,281,10.807692307692308,0.8034899451824962,True,True,1.0,0.9333333333333333,13
3,2,False,9,15,24,198,8.25,0.6494229447933915,True,True,1.0,0.5555555555555556,20
3,3,True,12,14,26,238,9.153846153846153,0.6999171968749776,True,True,1.0,1.0,15
3,3,True,18,8,26,272,10.461538461538462,0.8368613426534379,True,True,1.0,1.0,9
3,3,True,15,6,21,218,10.380952380952381,0.8167612792735269,True,True,1.0,1.0,7
2,2,True,12,7,19,192,10.105263157894736,0.8350848230704214,True,True,1.0,1.0,8
3,3,True,15,11,26,292,11.23076923076923,0.8090379692997106,True,True,1.0,0.9333333333333333,13
2,2,True,6,14,20,178,8.9,0.618988019064769,True,True,1.0,1.0,15
2,2,True,12,6,18,150,8.333333333333334,0.7876906037217941,True,True,1.0,1.0,7
2,2,True,10,13,23,207,9.0,0.8169907112237751,True,True,1.0,1.0,14
3,3,True,18,5,23,169,7.3478260869565215,0.798616419116283,True,True,1.0,0.9444444444444444,7
3,3,True,12,13,25,208,8.32,0.7068653101602064,True,True,1.0,1.0,14
3,3,True,18,7,25,243,9.72,0.8515763492328109,True,True,1.0,1.0,8
2,2,True,12,5,17,186,10.941176470588236,0.8423654297512944,True,True,1.0,1.0,6
3,3,True,18,13,31,311,10.03225806451613,0.8344516754998516,True,True,1.0,1.0,14
3,3,True,15,9,24,222,9.25,0.7649863635049586,True,True,1.0,0.9333333333333333,11
2,2,True,12,9,21,170,8.095238095238095,0.8086369450373031,True,True,1.0,0.9166666666666666,11
2,2,True,6,9,15,150,10.0,0.6444946892107368,True,True,1.0,0.6666666666666666,12
3,3,True,9,14,23,229,9.956521739130435,0.6645001284151774,True,True,1.0,1.0,15
2,2,True,10,10,20,200,10.0,0.796933131013669,True,True,1.0,1.0,11
3,3,True,18,14,32,368,11.5,0.8435173952618592,True,True,1.0,1.0,15
3,3,True,9,15,24,225,9.375,0.676816169275658,True,True,1.0,1.0,16
3,3,True,15,8,23,190,8.26086956521739,0.7940376195181748,True,True,1.0,1.0,9
3,3,True,12,8,20,151,7.55,0.6970593932197052,True,True,1.0,1.0,9
2,2,True,6,12,18,150,8.333333333333334,0.672743060471976,True,True,1.0,1.0,13
2,2,True,10,14,24,204,8.5,0.7480890727463071,True,True,1.0,0.9,16
3,3,True,15,5,20,150,7.5,0.7850811284107477,True,True,1.0,1.0,6
3,3,True,18,14,32,330,10.3125,0.8416740372675835,True,True,1.0,1.0,15
3,3,True,15,15,30,303,10.1,0.8097015916329994,True,True,1.0,1.0,16
2,2,True,8,10,18,170,9.444444444444445,0.7409508502300409,True,True,1.0,1.0,11
3,3,True,9,13,22,208,9.454545454545455,0.6582570647615871,True,True,1.0,1.0,14
2,2,True,8,5,13,150,11.538461538461538,0.7987118607750018,True,True,0.8888888888888888,1.0,5
3,3,True,15,9,24,214,8.916666666666666,0.8027153212815591,True,True,1.0,1.0,10
3,3,True,9,8,17,150,8.823529411764707,0.6145004035505931,True,True,1.0,0.8888888888888888,10
2,2,True,10,14,24,216,9.0,0.7692573120636484,True,True,1.0,1.0,15
3,3,True,18,6,24,243,10.125,0.8538677282565731,True,True,1.0,1.0,7
3,3,True,15,14,29,339,11.689655172413794,0.8321249049571058,True,True,1.0,1.0,15
2,2,True,6,7,13,150,11.538461538461538,0.7452004082380187,True,True,1.0,1.0,8
2,2,True,6,7,13,150,11.538461538461538,0.678859098245242,True,True,1.0,0.8333333333333334,9
3,3,True,12,11,23,235,10.217391304347826,0.7223123839148875,True,True,1.0,1.0,12
3,3,True,9,15,24,214,8.916666666666666,0.6172340861910587,True,True,1.0,1.0,16
2,2,True,6,14,20,186,9.3,0.695862491924326,True,True,0.8571428571428571,1.0,14
3,3,True,18,14,32,296,9.25,0.8407669159448924,True,True,1.0,1.0,15
2,2,True,10,11,21,247,11.761904761904763,0.8134641356439558,True,True,1.0,1.0,12
2,2,True,10,7,17,197,11.588235294117647,0.8194688706891392,True,True,1.0,1.0,8
2,2,True,8,14,22,186,8.454545454545455,0.7271038710121123,True,True,1.0,0.875,16
3,3,True,15,14,29,229,7.896551724137931,0.771471812947671,True,True,1.0,0.8666666666666667,17
3,3,True,12,13,25,267,10.68,0.7629287379180671,True,True,1.0,0.9166666666666666,15
2,2,True,12,13,25,240,9.6,0.8018827187992569,True,True,1.0,0.75,17
3,3,True,18,10,28,258,9.214285714285714,0.8220920788674773,True,True,1.0,1.0,11
2,2,True,6,8,14,150,10.714285714285714,0.6151007127466598,True,True,1.0,0.8333333333333334,10
2,2,True,6,9,15,156,10.4,0.6542779179274675,True,True,1.0,1.0,10
3,2,False,9,10,19,153,8.052631578947368,0.6314676765594538,True,True,1.0,0.6666666666666666,14
2,2,True,12,12,24,279,11.625,0.8510788949497704,True,True,1.0,1.0,13
3,3,True,15,6,21,247,11.761904761904763,0.8123900127401517,True,True,1.0,1.0,7
3,3,True,12,13,25,294,11.76,0.7521616477767985,True,True,1.0,0.9166666666666666,15
3,3,True,12,12,24,283,11.791666666666666,0.7287003872940321,True,True,1.0,0.8333333333333334,15
2,1,False,6,15,21,168,8.0,0.6315503700294438,True,True,1.0,0.5,19
3,3,True,12,10,22,255,11.590909090909092,0.7238689144111875,True,True,1.0,0.9166666666666666,12
3,3,True,12,9,21,200,9.523809523809524,0.7279549061873639,True,True,1.0,1.0,10
2,2,True,12,9,21,164,7.809523809523809,0.7714764404089619,True,True,1.0,1.0,10
3,3,True,9,8,17,173,10.176470588235293,0.6728687492592175,True,True,1.0,0.8888888888888888,10
3,3,True,15,7,22,206,9.363636363636363,0.7956357860571752,True,True,1.0,1.0,8
2,2,True,6,8,14,150,10.714285714285714,0.6691829700747058,True,True,1.0,1.0,9
3,3,True,12,5,17,153,9.0,0.7200880008743918,True,True,1.0,0.9166666666666666,7
2,1,False,6,5,11,150,13.636363636363637,0.6644745643604717,True,True,1.0,0.5,9
3,2,False,9,5,14,150,10.714285714285714,0.6067679113262636,True,True,1.0,0.6666666666666666,9
3,3,True,18,10,28,322,11.5,0.8252586646721434,True,True,1.0,0.8888888888888888,13
3,3,True,18,8,26,269,10.346153846153847,0.8188753494863955,True,True,1.0,0.8888888888888888,11
2,2,True,8,12,20,153,7.65,0.7298370566136477,True,True,1.0,0.875,14
3,3,True,12,13,25,294,11.76,0.7659119161096886,True,True,1.0,1.0,14
2,2,True,10,14,24,281,11.708333333333334,0.8140703860570656,True,True,1.0,1.0,15
2,2,True,12,11,23,272,11.826086956521738,0.8161537207020836,True,True,1.0,0.9166666666666666,13
3,3,True,18,8,26,210,8.076923076923077,0.8459423698219662,True,True,1.0,1.0,9
3,3,True,12,13,25,180,7.2,0.735661697993792,True,True,1.0,1.0,14
2,2,True,10,13,23,260,11.304347826086957,0.8027203430356893,True,True,1.0,1.0,14
3,3,True,18,6,24,265,11.041666666666666,0.8713948634027057,True,True,1.0,1.0,7
2,2,True,10,13,23,218,9.478260869565217,0.801262966312095,True,True,1.0,1.0,14
2,2,True,12,11,23,244,10.608695652173912,0.814731205517486,True,True,1.0,1.0,12
3,3,True,15,11,26,303,11.653846153846153,0.8174187680915177,True,True,1.0,1.0,12
3,3,True,15,12,27,206,7.62962962962963,0.7882261334169305,True,True,1.0,0.9333333333333333,14
3,1,False,9,8,17,188,11.058823529411764,0.6432732884795674,True,True,1.0,0.3333333333333333,15
3,3,True,18,8,26,280,10.76923076923077,0.852627902523714,True,True,1.0,1.0,9
2,2,True,12,15,27,221,8.185185185185185,0.8494663958854897,True,True,1.0,1.0,16
3,3,True,18,7,25,252,10.08,0.8295263666535825,True,True,1.0,1.0,8
2,2,True,12,9,21,174,8.285714285714286,0.838713992250876,True,True,1.0,0.9166666666666666,11
3,3,True,9,13,22,194,8.818181818181818,0.6486944398857881,True,True,1.0,1.0,14
3,3,True,9,12,21,179,8.523809523809524,0.6873161422445107,True,True,1.0,1.0,13
3,3,True,9,6,15,150,10.0,0.6680874813679839,True,True,1.0,1.0,7
3,3,True,9,12,21,213,10.142857142857142,0.699299492062841,True,True,1.0,1.0,13
3,2,False,9,5,14,150,10.714285714285714,0.6853692146733948,True,True,1.0,0.5555555555555556,10
3,3,True,12,10,22,178,8.090909090909092,0.7123641792111006,True,True,1.0,1.0,11
2,2,True,6,12,18,157,8.722222222222221,0.7046254230022847,True,True,1.0,1.0,13
3,3,True,9,8,17,162,9.529411764705882,0.6581318834352493,True,True,1.0,1.0,9
3,3,True,9,12,21,235,11.19047619047619,0.7096494340654949,True,True,1.0,1.0,13
3,3,True,15,6,21,238,11.333333333333334,0.8071422544056205,True,True,1.0,1.0,7
2,2,True,10,8,18,150,8.333333333333334,0.8120077970393901,True,True,1.0,1.0,9
2,2,True,10,15,25,289,11.56,0.8066793893631671,True,True,1.0,1.0,16
3,3,True,15,15,30,331,11.033333333333333,0.820138489837406,True,True,1.0,1.0,16
3,3,True,9,7,16,187,11.6875,0.6960453943119872,True,True,1.0,1.0,8
2,1,False,6,6,12,150,12.5,0.5830003450156992,False,True,1.0,0.5,10
2,2,True,10,10,20,158,7.9,0.7738454546685506,True,True,1.0,1.0,11
3,3,True,9,15,24,266,11.083333333333334,0.6618636219643684,True,True,1.0,1.0,16
2,2,True,12,5,17,166,9.764705882352942,0.8534315967647333,True,True,1.0,1.0,6
3,3,True,18,5,23,176,7.6521739130434785,0.8087478774039139,True,True,1.0,0.8888888888888888,8
3,3,True,12,7,19,210,11.052631578947368,0.7431746891513347,True,True,1.0,1.0,8
2,2,True,10,10,20,173,8.65,0.8131986905476576,True,True,1.0,1.0,11
3,3,True,18,8,26,220,8.461538461538462,0.8364919035036995,True,True,1.0,1.0,9
3,3,True,18,14,32,331,10.34375,0.8214921363791228,True,True,1.0,1.0,15
3,3,True,18,15,33,384,11.636363636363637,0.8568423985285517,True,True,1.0,1.0,16
3,3,True,9,6,15,150,10.0,0.6282734056713604,True,True,1.0,1.0,7
3,3,True,12,11,23,162,7.043478260869565,0.7233047654550013,True,True,1.0,1.0,12
2,2,True,8,7,15,150,10.0,0.7725606743180247,True,True,1.0,0.875,9
2,2,True,12,15,27,193,7.148148148148148,0.7574571853326714,True,True,1.0,0.9166666666666666,17
2,2,True,12,15,27,264,9.777777777777779,0.8188377515743402,True,True,1.0,1.0,16
3,3,True,15,13,28,242,8.642857142857142,0.8105227617634954,True,True,1.0,1.0,14
3,3,True,9,13,22,246,11.181818181818182,0.6320543971269639,True,True,1.0,0.8888888888888888,15
3,3,True,9,8,17,155,9.117647058823529,0.6566467553124361,True,True,1.0,1.0,9
3,3,True,12,15,27,251,9.296296296296296,0.705638581960798,True,True,1.0,0.9166666666666666,17
2,2,True,10,13,23,171,7.434782608695652,0.7362789640029288,True,True,1.0,0.8,16
3,3,True,12,5,17,165,9.705882352941176,0.7894237348135024,True,True,1.0,0.9166666666666666,7
3,3,True,18,15,33,324,9.818181818181818,0.8456942765836943,True,True,1.0,1.0,16
2,2,True,6,14,20,154,7.7,0.6638087034606148,True,True,1.0,1.0,15
3,3,True,9,15,24,208,8.666666666666666,0.6311693064752131,True,True,1.0,1.0,16
3,3,True,12,10,22,216,9.818181818181818,0.7393691834076181,True,True,1.0,1.0,11
3,3,True,9,6,15,160,10.666666666666666,0.6803374486323281,True,True,1.0,1.0,7
3,3,True,12,14,26,287,11.038461538461538,0.7706285713968407,True,True,1.0,1.0,15
2,2,True,8,10,18,168,9.333333333333334,0.750041513235416,True,True,1.0,0.875,12
3,3,True,12,9,21,239,11.380952380952381,0.750681018502694,True,True,1.0,0.9166666666666666,11
3,3,True,18,7,25,256,10.24,0.829397718233493,True,True,1.0,1.0,8
3,3,True,15,12,27,312,11.555555555555555,0.7986998201967305,True,True,1.0,1.0,13
3,3,True,9,6,15,150,10.0,0.6551698692712973,True,True,1.0,1.0,7
3,3,True,9,14,23,240,10.434782608695652,0.647429859706259,True,True,1.0,1.0,15
3,2,False,9,13,22,167,7.590909090909091,0.578517561860603,False,True,1.0,0.6666666666666666,17
2,1,False,6,14,20,240,12.0,0.6922781076809313,True,True,1.0,0.5,18
3,3,True,15,8,23,165,7.173913043478261,0.7977423530640424,True,True,1.0,1.0,9
3,3,True,15,6,21,206,9.80952380952381,0.7897719262326385,True,True,1.0,0.7333333333333333,11
3,3,True,18,15,33,261,7.909090909090909,0.8166657717969106,True,True,1.0,1.0,16
3,3,True,15,15,30,313,10.433333333333334,0.7950691754612951,True,True,1.0,1.0,16
2,2,True,8,10,18,186,10.333333333333334,0.7490599356794615,True,True,1.0,0.875,12
3,3,True,18,5,23,171,7.434782608695652,0.8258447363353867,True,True,1.0,1.0,6
2,2,True,8,14,22,262,11.909090909090908,0.805255341607615,True,True,1.0,1.0,15
2,2,True,10,10,20,202,10.1,0.7811256696050376,True,True,1.0,0.9,12
3,3,True,12,14,26,192,7.384615384615385,0.754809101603281,True,True,1.0,0.8333333333333334,17
3,3,True,9,12,21,198,9.428571428571429,0.6727971511558203,True,True,1.0,1.0,13
2,2,True,6,10,16,150,9.375,0.6837014182602899,True,True,1.0,1.0,11
3,3,True,9,12,21,195,9.285714285714286,0.6465987078092844,True,True,1.0,1.0,13
2,2,True,12,12,24,190,7.916666666666667,0.8148460392398233,True,True,1.0,1.0,13
3,3,True,15,5,20,150,7.5,0.7582825984024056,True,True,1.0,0.8666666666666667,8
2,2,True,10,14,24,251,10.458333333333334,0.8090140283863594,True,True,1.0,1.0,15
2,2,True,12,10,22,263,11.954545454545455,0.8627027752792183,True,True,1.0,0.9166666666666666,12
3,3,True,9,6,15,163,10.866666666666667,0.6704353093620377,True,True,1.0,0.8888888888888888,8
2,2,True,8,13,21,230,10.952380952380953,0.7926889336121339,True,True,1.0,1.0,14
3,3,True,18,5,23,245,10.652173913043478,0.8313532922248517,True,True,1.0,1.0,6
2,2,True,6,10,16,150,9.375,0.6986142895350207,True,True,1.0,1.0,11
2,2,True,10,13,23,208,9.043478260869565,0.81193563067905,True,True,1.0,1.0,14
2,2,True,10,6,16,150,9.375,0.8362945996414568,True,True,1.0,1.0,7
2,1,False,6,11,17,190,11.176470588235293,0.6030193014782573,True,True,1.0,0.5,15
3,3,True,18,12,30,237,7.9,0.8127873680157871,True,True,1.0,0.9444444444444444,14
2,2,True,6,7,13,150,11.538461538461538,0.6823078309293,True,True,1.0,1.0,8
2,2,True,12,11,23,207,9.0,0.8330115299940827,True,True,1.0,1.0,12
3,3,True,15,14,29,317,10.931034482758621,0.7796720559268872,True,True,1.0,1.0,15
2,2,True,12,5,17,150,8.823529411764707,0.8324859461239869,True,True,1.0,1.0,6
2,2,True,12,8,20,210,10.5,0.8463695813007113,True,True,1.0,1.0,9
3,3,True,18,10,28,258,9.214285714285714,0.8422555215799387,True,True,1.0,1.0,11
2,1,False,6,5,11,150,13.636363636363637,0.6392518333209188,True,True,1.0,0.5,9
2,2,True,10,7,17,187,11.0,0.8083539837528884,True,True,1.0,0.9,9
3,3,True,15,15,30,281,9.366666666666667,0.8047001809085432,True,True,1.0,1.0,16
3,3,True,15,6,21,159,7.571428571428571,0.751575987886452,True,True,1.0,0.8666666666666667,9
3,3,True,15,7,22,241,10.954545454545455,0.787295494978386,True,True,1.0,1.0,8
3,3,True,15,11,26,299,11.5,0.8030319744507037,True,True,1.0,1.0,12
2,2,True,6,12,18,196,10.88888888888889,0.6186523946947997,True,True,1.0,1.0,13
2,2,True,12,11,23,249,10.826086956521738,0.846244198334797,True,True,1.0,1.0,12
2,2,True,10,11,21,238,11.333333333333334,0.8064991466423481,True,True,1.0,0.8,14
3,3,True,9,12,21,169,8.047619047619047,0.6087573473019856,True,True,1.0,0.8888888888888888,14
3,3,True,12,15,27,212,7.851851851851852,0.733248967028588,True,True,1.0,1.0,16
2,2,True,10,15,25,220,8.8,0.7897258597733211,True,True,1.0,1.0,16
2,1,False,6,14,20,232,11.6,0.6786534707696215,True,True,1.0,0.5,18
3,3,True,18,6,24,175,7.291666666666667,0.8503030347987501,True,True,1.0,1.0,7
3,3,True,15,8,23,161,7.0,0.780601026556282,True,True,1.0,1.0,9
2,2,True,12,10,22,251,11.409090909090908,0.825731035946357,True,True,1.0,0.9166666666666666,12
3,3,True,12,13,25,244,9.76,0.7242178723599975,True,True,1.0,1.0,14
3,3,True,15,11,26,185,7.115384615384615,0.7553045580183311,True,True,1.0,1.0,12
2,2,True,6,7,13,150,11.538461538461538,0.6526786169784824,True,True,1.0,0.8333333333333334,9
3,3,True,18,15,33,305,9.242424242424242,0.8158386923713824,True,True,1.0,1.0,16
2,2,True,10,14,24,205,8.541666666666666,0.7695680123961601,True,True,1.0,1.0,15
3,3,True,18,10,28,291,10.392857142857142,0.8598197695729619,True,True,1.0,1.0,11
2,2,True,12,14,26,275,10.576923076923077,0.8268289181443528,True,True,1.0,1.0,15
3,3,True,18,12,30,299,9.966666666666667,0.8390989360580501,True,True,1.0,1.0,13
2,2,True,12,13,25,210,8.4,0.8246180824990977,True,True,1.0,1.0,14
2,2,True,6,8,14,158,11.285714285714286,0.6989512223908063,True,True,1.0,0.8333333333333334,10
3,3,True,9,5,14,150,10.714285714285714,0.6648137815557031,True,True,1.0,0.8888888888888888,7
3,3,True,9,15,24,246,10.25,0.6655133942171246,True,True,1.0,1.0,16
3,3,True,12,9,21,171,8.142857142857142,0.7484516581665225,True,True,1.0,1.0,10
2,2,True,10,6,16,150,9.375,0.7971377423088261,True,True,1.0,1.0,7
3,3,True,18,7,25,235,9.4,0.8266928606542311,True,True,1.0,0.9444444444444444,9
2,2,True,6,7,13,150,11.538461538461538,0.6545409344200476,True,True,1.0,1.0,8
3,3,True,18,14,32,368,11.5,0.8414709430502612,True,True,1.0,1.0,15
3,3,True,15,15,30,276,9.2,0.7795965154632011,True,True,1.0,0.9333333333333333,17
3,3,True,9,11,20,233,11.65,0.6719404022145473,True,True,1.0,1.0,12
3,3,True,18,6,24,228,9.5,0.8387333389057854,True,True,1.0,1.0,7
3,3,True,18,13,31,356,11.483870967741936,0.8360398996887797,True,True,1.0,1.0,14
3,3,True,15,11,26,230,8.846153846153847,0.7970725476855447,True,True,1.0,1.0,12
2,2,True,6,11,17,194,11.411764705882353,0.6780725425503633,True,True,1.0,1.0,12
2,2,True,12,7,19,193,10.157894736842104,0.828054772958739,True,True,1.0,1.0,8
3,3,True,15,9,24,223,9.291666666666666,0.80064106637195,True,True,1.0,1.0,10
3,3,True,9,5,14,150,10.714285714285714,0.6825154949425616,True,True,1.0,1.0,6
2,2,True,12,10,22,249,11.318181818181818,0.8477268936523953,True,True,1.0,1.0,11
3,2,False,9,8,17,194,11.411764705882353,0.6748656437084513,True,True,1.0,0.6666666666666666,12
2,2,True,12,11,23,208,9.043478260869565,0.8207091316134663,True,True,1.0,1.0,12
3,3,True,15,13,28,248,8.857142857142858,0.7848697317332634,True,True,1.0,1.0,14
2,2,True,8,11,19,164,8.631578947368421,0.7293195056031271,True,True,1.0,1.0,12
3,3,True,12,13,25,226,9.04,0.742691405074449,True,True,1.0,1.0,14
3,3,True,12,13,25,277,11.08,0.7223011534214182,True,True,1.0,0.9166666666666666,15
3,3,True,15,8,23,269,11.695652173913043,0.788471555817191,True,True,1.0,0.8,12
2,2,True,10,7,17,150,8.823529411764707,0.8113275962072789,True,True,1.0,1.0,8
2,2,True,12,11,23,190,8.26086956521739,0.825469656489618,True,True,1.0,1.0,12
3,3,True,12,15,27,306,11.333333333333334,0.7370604378089891,True,True,1.0,1.0,16
3,3,True,15,12,27,308,11.407407407407407,0.8160777321928495,True,True,1.0,1.0,13
3,3,True,9,15,24,260,10.833333333333334,0.690027175501296,True,True,1.0,1.0,16
3,3,True,9,8,17,150,8.823529411764707,0.6629483636072554,True,True,1.0,1.0,9
2,2,True,6,10,16,150,9.375,0.6524221477140132,True,True,1.0,1.0,11
2,2,True,10,10,20,239,11.95,0.8352419666443173,True,True,1.0,1.0,11
2,2,True,8,14,22,173,7.863636363636363,0.7429074255823136,True,True,0.8888888888888888,1.0,14
3,3,True,15,12,27,310,11.481481481481481,0.7847858135129222,True,True,1.0,0.9333333333333333,14
2,2,True,6,9,15,173,11.533333333333333,0.678076503926381,True,True,1.0,0.8333333333333334,11
2,2,True,10,6,16,150,9.375,0.8201838711066207,True,True,1.0,1.0,7
2,2,True,12,9,21,217,10.333333333333334,0.876165442330073,True,True,1.0,1.0,10
2,2,True,10,10,20,202,10.1,0.7798197386766782,True,True,1.0,1.0,11
2,2,True,10,11,21,167,7.9523809523809526,0.7641421491153144,True,True,1.0,1.0,12
3,3,True,15,6,21,175,8.333333333333334,0.7961996117290548,True,True,1.0,1.0,7
2,2,True,8,9,17,161,9.470588235294118,0.773203754525754,True,True,1.0,1.0,10
3,3,True,18,6,24,234,9.75,0.8109461743024337,True,True,1.0,0.8888888888888888,9
2,2,True,6,15,21,180,8.571428571428571,0.6577639362590342,True,True,1.0,1.0,16
2,2,True,12,5,17,177,10.411764705882353,0.8530577968933031,True,True,1.0,1.0,6
2,2,True,10,11,21,238,11.333333333333334,0.8215742155531683,True,True,1.0,1.0,12
3,3,True,9,10,19,204,10.736842105263158,0.6832904838759409,True,True,1.0,1.0,11
2,2,True,8,14,22,229,10.409090909090908,0.7635602674435991,True,True,1.0,1.0,15
2,2,True,12,6,18,150,8.333333333333334,0.8119739490731688,True,True,1.0,0.8333333333333334,9
3,3,True,15,9,24,261,10.875,0.8064600499757913,True,True,1.0,1.0,10
2,2,True,10,11,21,160,7.619047619047619,0.768443105696756,True,True,1.0,0.9,13
2,2,True,6,15,21,228,10.857142857142858,0.6774948124611675,True,True,1.0,1.0,16
2,2,True,6,14,20,151,7.55,0.6746679619635122,True,True,1.0,1.0,15
2,2,True,8,12,20,164,8.2,0.7525651777808834,True,True,1.0,1.0,13
2,1,False,6,12,18,150,8.333333333333334,0.65517581333853,True,True,1.0,0.5,16
3,3,True,15,5,20,202,10.1,0.7800414307312605,True,True,1.0,0.9333333333333333,7
3,3,True,12,11,23,247,10.73913043478261,0.7328934847347913,True,True,1.0,1.0,12
3,3,True,9,13,22,204,9.272727272727273,0.6862919917660179,True,True,1.0,1.0,14
2,2,True,10,5,15,150,10.0,0.8542308250349474,True,True,1.0,1.0,6
2,2,True,10,7,17,157,9.235294117647058,0.7523943541906725,True,True,1.0,0.8,10
2,2,True,12,6,18,150,8.333333333333334,0.8275027399731522,True,True,1.0,0.9166666666666666,8
3,3,True,12,8,20,158,7.9,0.7145193276294904,True,True,1.0,1.0,9
3,3,True,15,10,25,281,11.24,0.7792916428853041,True,True,1.0,1.0,11
2,2,True,6,6,12,150,12.5,0.6937083705584858,True,True,1.0,1.0,7
2,2,True,12,14,26,238,9.153846153846153,0.8365534832567944,True,True,1.0,0.9166666666666666,16
3,3,True,18,15,33,307,9.303030303030303,0.8335543622977253,True,True,1.0,0.9444444444444444,17
2,2,True,8,13,21,220,10.476190476190476,0.7772785201644414,True,True,1.0,1.0,14
3,3,True,9,10,19,150,7.894736842105263,0.6626223076497526,True,True,1.0,1.0,11
2,2,True,8,10,18,166,9.222222222222221,0.7738944771489752,True,True,1.0,1.0,11
3,3,True,12,5,17,150,8.823529411764707,0.698587513503383,True,True,1.0,0.9166666666666666,7
3,3,True,15,6,21,188,8.952380952380953,0.7974658073484824,True,True,1.0,0.9333333333333333,8
3,3,True,12,8,20,230,11.5,0.7455645811508489,True,True,1.0,0.9166666666666666,10
3,3,True,12,8,20,156,7.8,0.7472279440338325,True,True,1.0,1.0,9
2,2,True,8,9,17,150,8.823529411764707,0.7226338311531137,True,True,1.0,1.0,10
2,1,False,6,10,16,150,9.375,0.663052808418375,True,True,1.0,0.5,14
2,2,True,10,13,23,246,10.695652173913043,0.8266249557898168,True,True,1.0,1.0,14
2,2,True,12,9,21,211,10.047619047619047,0.8453897047391509,True,True,1.0,1.0,10
2,2,True,12,13,25,213,8.52,0.8066212988548875,True,True,1.0,1.0,14
2,2,True,12,12,24,227,9.458333333333334,0.8508838153315793,True,True,1.0,1.0,13
3,3,True,9,7,16,191,11.9375,0.6734984281450577,True,True,1.0,1.0,8
2,2,True,6,14,20,176,8.8,0.6909756460419415,True,True,1.0,1.0,15
2,2,True,8,12,20,224,11.2,0.7752274934721678,True,True,1.0,1.0,13
3,3,True,9,6,15,150,10.0,0.6503435929682362,True,True,1.0,1.0,7
3,3,True,15,8,23,243,10.565217391304348,0.8079934998273558,True,True,1.0,1.0,9
2,2,True,10,13,23,207,9.0,0.7903216090875826,True,True,1.0,1.0,14
2,2,True,6,7,13,150,11.538461538461538,0.6538696816714831,True,True,1.0,1.0,8
3,3,True,18,9,27,279,10.333333333333334,0.8545680885022322,True,True,1.0,1.0,10
3,3,True,12,10,22,238,10.818181818181818,0.7087588455901759,True,True,1.0,1.0,11
2,2,True,8,14,22,239,10.863636363636363,0.7536539088851113,True,True,1.0,1.0,15
2,1,False,6,8,14,150,10.714285714285714,0.6001411219215718,True,True,1.0,0.5,12
3,3,True,12,14,26,263,10.115384615384615,0.758655290573285,True,True,1.0,1.0,15
3,3,True,12,15,27,234,8.666666666666666,0.7220237025351934,True,True,1.0,0.9166666666666666,17
3,3,True,9,13,22,177,8.045454545454545,0.6387011141080171,True,True,1.0,1.0,14
2,2,True,12,11,23,251,10.91304347826087,0.8407272633727064,True,True,1.0,1.0,12
2,2,True,12,10,22,159,7.2272727272727275,0.7984537163688112,True,True,1.0,0.9166666666666666,12
2,2,True,6,8,14,150,10.714285714285714,0.6433144216505308,True,True,1.0,1.0,9
3,3,True,9,14,23,174,7.565217391304348,0.6538965499941252,True,True,1.0,0.8888888888888888,16
3,3,True,15,15,30,235,7.833333333333333,0.7520433212677412,True,True,1.0,1.0,16
2,2,True,6,9,15,150,10.0,0.7144450741649516,True,True,1.0,1.0,10
2,2,True,8,15,23,243,10.565217391304348,0.7446472847256888,True,True,1.0,1.0,16
3,3,True,18,7,25,182,7.28,0.8100815051639908,True,True,1.0,0.8888888888888888,10
3,3,True,12,9,21,203,9.666666666666666,0.7390469644921933,True,True,1.0,1.0,10
2,2,True,12,7,19,219,11.526315789473685,0.8366474006930311,True,True,1.0,1.0,8
3,3,True,18,5,23,268,11.652173913043478,0.8421519608636712,True,True,1.0,1.0,6
3,2,False,9,9,18,150,8.333333333333334,0.6360116449035434,True,True,1.0,0.6666666666666666,13
2,2,True,12,12,24,255,10.625,0.8497397499771666,True,True,1.0,1.0,13
3,3,True,15,7,22,233,10.590909090909092,0.8117405723845641,True,True,1.0,1.0,8
2,2,True,10,7,17,181,10.647058823529411,0.7388556645953764,True,True,1.0,1.0,8
2,2,True,10,12,22,168,7.636363636363637,0.7176052471163502,True,True,1.0,0.9,14
2,2,True,10,14,24,249,10.375,0.7875105946682074,True,True,1.0,1.0,15
2,2,True,10,10,20,170,8.5,0.7871680047366499,True,True,1.0,1.0,11
3,3,True,9,8,17,150,8.823529411764707,0.6696928386133821,True,True,1.0,1.0,9
3,3,True,12,5,17,165,9.705882352941176,0.7488600365545859,True,True,1.0,1.0,6
2,2,True,12,5,17,194,11.411764705882353,0.8654633022267253,True,True,1.0,1.0,6
3,3,True,18,10,28,226,8.071428571428571,0.8457358590903077,True,True,1.0,1.0,11
